Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Attrition,Department,JobRole,MaritalStatus,EngagementScore,LoyaltyScore,IncomePerLevel,Cluster,PCA1,PCA2
39,492,12,3,1654,4,1,66,3,2,2,5295,7693,4,0,21,4,3,0,7,3,3,5,4,1,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,3.0,0.1282051282018409,2647.49999867625,2,-0.2667382874129341,-0.4339895594882577
49,301,22,4,1655,1,0,72,3,4,2,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0,Research & Development,Research Director,Married,1.6666666666666667,0.08163265305955852,4103.249998974187,0,-1.577033585117472,1.2290324466814544
50,813,17,5,1656,4,0,50,2,3,1,13269,21981,5,0,15,3,3,3,19,3,3,14,11,1,11,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,Research & Development,Research Director,Divorced,2.6666666666666665,0.2799999999944,4422.999998525666,3,-1.0502775854245727,1.9059470632531037
20,1141,2,3,1657,3,0,31,3,1,3,2783,13251,1,0,19,3,1,0,2,3,3,2,2,2,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,Sales,Sales Representative,Single,2.3333333333333335,0.099999999995,2782.999997217,0,-0.3073651564322135,-1.1214745203355547
34,1130,3,3,1658,4,0,66,3,2,2,5433,19332,1,0,12,3,3,1,11,2,3,11,8,7,9,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,Research & Development,Research Scientist,Divorced,3.0,0.32352941175519034,2716.4999986417497,0,-0.11695755777797094,0.32527319014960837
36,311,7,3,1659,1,1,77,3,1,2,2013,10950,2,0,11,3,3,0,15,4,3,4,3,1,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,Research & Development,Laboratory Technician,Single,2.0,0.1111111111080247,2012.999997987,0,-1.3143346522969266,-0.9472953321822587
49,465,6,1,1661,3,0,41,2,4,3,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,2.6666666666666665,0.30612244897334445,3491.4999991271247,3,0.2395847570053913,2.0385083439081995
36,894,1,4,1662,4,0,33,2,2,3,4374,15411,0,0,15,3,3,0,4,6,3,3,2,1,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,3.3333333333333335,0.08333333333101853,2186.9999989065,1,0.8366623126753936,-0.8145903038711066
36,1040,3,2,1664,4,1,79,4,2,1,6842,26308,6,0,20,4,1,1,13,3,3,5,4,0,4,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,Research & Development,Healthcare Representative,Divorced,2.0,0.13888888888503087,3420.9999982894997,2,-2.0187281732424456,-0.1112099803907586
54,584,22,5,1665,2,0,91,3,4,3,17426,18685,3,0,25,4,3,1,36,6,3,10,8,4,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,Research & Development,Manager,Married,2.6666666666666665,0.18518518518175583,4356.499998910875,2,0.12438580837674634,1.9343156744541434
43,1291,15,2,1666,3,1,65,2,4,3,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,Research & Development,Research Director,Married,2.3333333333333335,0.32558139534126557,4400.749998899812,3,-0.223213210795014,2.437390414350575
35,880,12,4,1667,4,1,36,3,2,4,4581,10414,3,1,24,4,1,0,13,2,4,11,9,6,7,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,1,Sales,Sales Executive,Single,3.0,0.31428571427673474,2290.4999988547497,2,1.0446846773816894,0.06290200286210218
38,1189,1,3,1668,4,1,90,3,2,4,4735,9867,7,0,15,3,4,2,19,4,4,13,11,2,9,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,4.0,0.342105263148892,2367.49999881625,1,2.293638301280684,0.3166847675741772
29,991,5,3,1669,1,1,43,2,2,2,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,1.6666666666666667,0.3448275861950059,2093.49999895325,0,-1.633327798316696,0.08583639711924097
33,392,2,4,1670,4,1,93,3,2,4,5505,3921,1,0,14,3,3,2,6,5,3,6,2,0,4,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,3.6666666666666665,0.1818181818126722,2752.49999862375,1,1.8790159016993533,-0.35855973755636716
32,977,2,3,1671,4,1,45,3,2,2,5470,25518,0,0,13,3,3,2,10,4,2,9,5,1,6,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0,Research & Development,Research Scientist,Divorced,3.0,0.281249999991211,2734.9999986324997,0,-0.12969608352804782,0.10040742400628856
31,1112,5,4,1673,1,0,67,3,2,4,5476,22589,1,0,11,3,1,2,10,2,3,10,0,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.0,0.32258064515088447,2737.999998631,1,0.029673322378619256,0.17633356525380542
49,464,16,3,1674,4,0,74,3,1,1,2587,24941,4,1,16,3,2,1,17,2,2,2,2,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,Research & Development,Laboratory Technician,Divorced,2.3333333333333335,0.04081632652977926,2586.9999974129996,0,-1.586805587523376,-1.0636546187624136
38,148,2,3,1675,4,0,42,2,1,2,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,Research & Development,Laboratory Technician,Single,2.6666666666666665,0.10526315789196677,2439.99999756,2,-0.6705580196606153,-0.9618943662585488
47,1225,2,4,1676,2,0,47,4,4,2,15972,21086,6,0,14,3,3,3,29,2,3,3,2,1,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,Sales,Manager,Divorced,2.3333333333333335,0.06382978723268448,3992.99999900175,0,-0.8369191617791722,1.0162900544809803
49,809,1,3,1677,3,1,36,3,4,3,15379,22384,4,0,14,3,1,0,23,2,3,8,7,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,Research & Development,Manager,Single,2.3333333333333335,0.16326530611911705,3844.7499990388123,3,-0.17002156372666105,1.4597426768097614
41,1206,23,2,1678,4,1,80,3,3,3,7082,11591,3,1,16,3,4,0,21,2,3,2,0,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,3.6666666666666665,0.04878048780368829,2360.6666658797776,1,1.226308124914417,-0.5391595154959353
20,727,9,1,1680,4,1,54,3,1,1,2728,21082,1,0,11,3,1,0,2,3,3,2,2,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,Sales,Sales Representative,Single,2.0,0.099999999995,2727.9999972719997,0,-1.9607397743281376,-1.0268163445640244
33,530,16,3,1681,3,0,36,3,2,4,5368,16130,1,1,25,4,3,1,7,2,3,6,5,1,2,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,3.3333333333333335,0.1818181818126722,2683.999998658,2,1.3932903318930183,-0.41073821519252657
36,1351,26,4,1682,1,1,80,3,2,3,5347,7419,6,0,14,3,2,2,10,2,2,3,2,0,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,2.0,0.08333333333101853,2673.4999986632497,0,-0.6558838027406122,-0.6058688637569716
44,528,1,3,1683,3,0,44,3,1,4,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,Human Resources,Human Resources,Divorced,2.6666666666666665,0.0454545454535124,3194.9999968049997,1,0.7098387262858136,-1.118952338936987
23,1320,8,1,1684,4,1,93,2,1,3,3989,20586,1,1,11,3,1,0,5,2,3,5,4,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,Research & Development,Laboratory Technician,Single,2.6666666666666665,0.21739130433837428,3988.999996011,1,0.09661779969146073,-0.610576244323585
38,1495,4,2,1687,4,0,87,3,1,3,3306,26176,7,0,19,3,4,1,7,5,2,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.6666666666666665,0.0,3305.999996694,1,1.1838241735775656,-1.3361462916181375
53,1395,24,4,1689,2,1,48,4,3,4,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,3.0,0.07547169811178356,2334.9999992216667,1,1.1276220491842281,-0.33254598840412536
48,708,7,2,1691,4,0,95,3,1,3,2655,11740,2,1,11,3,3,2,19,3,3,9,7,7,7,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,Sales,Sales Representative,Married,3.3333333333333335,0.18749999999609376,2654.999997345,1,0.8623337922745534,-0.3812651229460098
32,1259,2,4,1692,4,1,95,3,1,2,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,Research & Development,Laboratory Technician,Single,2.3333333333333335,0.03124999999902344,1392.999998607,0,-0.963677918417341,-1.4016312274901237
26,786,7,3,1693,4,1,76,3,1,4,2570,11925,1,0,20,4,3,0,7,5,3,7,7,5,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,Research & Development,Laboratory Technician,Single,3.6666666666666665,0.2692307692204142,2569.99999743,2,1.7530106959681222,-0.7310369409191196
55,1441,22,3,1694,1,1,94,2,1,2,3537,23737,5,0,12,3,4,1,8,1,3,4,2,1,2,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,Research & Development,Research Scientist,Divorced,2.3333333333333335,0.07272727272595042,3536.9999964629997,0,-0.9274117076631644,-0.7343089324716948
34,1157,5,2,1696,2,1,57,2,2,4,3986,11912,1,0,14,3,3,1,15,3,4,15,10,4,13,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.0,0.44117647057525955,1992.9999990034999,1,1.1757200683366473,0.4817644524768321
60,370,1,4,1697,3,1,92,1,3,4,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,Research & Development,Healthcare Representative,Divorced,3.3333333333333335,0.01666666666638889,3627.666665457444,2,1.403745242339301,-0.15928443579328935
33,267,21,3,1698,2,1,79,4,1,2,2028,13637,1,0,18,3,4,3,14,6,3,14,11,2,13,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,2.6666666666666665,0.4242424242295685,2027.9999979719998,0,-0.4990135410639993,0.17567856744934332
37,1278,1,4,1700,3,1,31,1,2,4,9525,7677,1,0,14,3,3,2,6,2,2,6,3,1,3,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,3.3333333333333335,0.16216216215777943,4762.49999761875,1,1.5353420101610749,0.2603025066677456
34,678,19,3,1701,2,0,35,2,1,4,2929,20338,1,0,12,3,2,0,10,3,3,10,9,8,7,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.6666666666666665,0.294117647050173,2928.9999970709996,1,0.7598723047072491,-0.2371945665686665
23,427,7,3,1702,3,1,99,3,1,4,2275,25103,1,1,21,4,2,1,3,2,3,3,2,0,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1,Sales,Sales Representative,Divorced,3.0,0.13043478260302457,2274.999997725,2,0.9745867835631432,-1.2047711216346437
44,921,2,3,1703,3,0,96,4,3,4,7879,14810,1,1,19,3,2,1,9,2,3,8,7,6,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,3.0,0.1818181818140496,2626.333332457889,1,1.1604945015383716,0.2594280609189635
35,146,2,4,1704,1,1,79,2,1,4,4930,13970,0,1,14,3,3,0,6,2,4,5,4,1,4,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,2.6666666666666665,0.14285714285306123,4929.999995069999,1,0.7429143052369503,-0.512998387239136
43,1179,2,3,1706,4,1,73,3,2,4,7847,6069,1,1,17,3,1,1,10,3,3,10,9,8,8,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,3.0,0.2325581395294754,3923.49999803825,1,1.1732720325672141,0.48504405130825623
24,581,9,3,1707,3,1,62,4,1,3,4401,17616,1,0,16,3,4,1,5,1,3,5,3,0,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.3333333333333335,0.2083333333246528,4400.999995599,1,0.8499001059936723,-0.5801216673793345
41,918,6,3,1708,4,1,35,3,3,3,9241,15869,1,0,12,3,2,0,10,3,3,10,8,8,7,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,3.0,0.2439024390184414,3080.3333323065553,1,0.5451909922053382,0.7378209170931201
29,1082,9,4,1709,4,0,43,3,1,3,2974,25412,9,0,17,3,3,1,9,2,3,5,3,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.3333333333333335,0.17241379309750296,2973.9999970259996,1,0.8387679994339222,-0.794235667179981
36,530,2,4,1710,3,0,51,3,2,4,4502,7439,3,0,15,3,3,0,17,2,2,13,7,6,7,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,Sales,Sales Representative,Single,3.3333333333333335,0.3611111111010803,2250.9999988745,1,1.5417523839582874,0.3130882186357541
45,1238,1,1,1712,3,1,74,2,3,3,10748,3395,3,0,23,4,4,1,25,3,2,23,15,14,4,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,3.3333333333333335,0.5111111110997532,3582.6666654724445,3,0.9070352006732328,2.39866553677179
24,240,22,1,1714,4,1,58,1,1,3,1555,11585,1,0,11,3,3,1,1,2,3,1,0,0,0,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,Human Resources,Human Resources,Married,3.3333333333333335,0.04166666666493055,1554.9999984449998,1,0.8016439716943102,-1.4679841593141085
47,1093,9,3,1716,3,1,82,1,4,3,12936,24164,7,0,11,3,3,0,25,3,1,23,5,14,10,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,1,Sales,Sales Executive,Married,3.0,0.48936170211724767,3233.9999991915,3,0.6586924644973737,2.7899499010299156
26,390,17,4,1718,4,1,62,1,1,3,2305,6217,1,0,15,3,3,3,3,3,4,3,2,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.3333333333333335,0.11538461538017751,2304.999997695,1,0.820521928322119,-1.1250330968546647
