Age,DailyRate,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Attrition,Department,JobRole,MaritalStatus,EngagementScore,LoyaltyScore,IncomePerLevel
33,775,4,3,1771,4,1,90,3,2,2,3055,6194,5,0,15,3,4,2,11,2,2,9,8,1,7,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0,Research & Development,Research Scientist,Divorced,3.3333333333333335,0.2727272727190083,1527.49999923625
41,548,9,4,1772,3,1,94,3,1,1,2289,20520,1,0,20,4,2,2,5,2,3,5,3,0,4,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0,Research & Development,Laboratory Technician,Divorced,2.0,0.1219512195092207,2288.9999977109997
34,1375,10,3,1774,4,1,87,3,2,3,4001,12313,1,1,14,3,3,1,15,3,3,15,14,0,7,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,3.3333333333333335,0.44117647057525955,2000.49999899975
53,661,1,4,1775,1,0,60,2,4,3,12965,22308,4,1,20,4,4,3,27,2,2,3,2,0,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0,Research & Development,Manufacturing Director,Married,2.6666666666666665,0.05660377358383767,3241.2499991896875
43,244,2,3,1778,2,1,97,3,1,4,3539,5033,0,0,13,3,2,0,10,5,3,9,7,1,8,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,Human Resources,Human Resources,Single,2.6666666666666665,0.20930232557652786,3538.9999964609997
34,511,3,2,1779,4,0,32,1,2,4,6029,25353,5,0,12,3,1,0,6,3,3,2,2,2,2,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,3.0,0.05882352941003461,3014.49999849275
21,337,7,1,1780,2,1,31,3,1,2,2679,4567,1,0,13,3,2,0,1,3,3,1,0,1,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,Sales,Sales Representative,Single,2.0,0.04761904761678005,2678.9999973209997
38,1153,6,2,1782,4,0,40,2,1,3,3702,16376,1,0,11,3,2,1,5,3,3,5,4,0,4,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.0,0.13157894736495845,3701.9999962979996
22,1294,8,1,1783,3,0,79,3,1,1,2398,15999,1,1,17,3,3,0,1,6,3,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,Research & Development,Laboratory Technician,Married,2.3333333333333335,0.04545454545247934,2397.999997602
31,196,29,4,1784,1,0,91,2,2,4,5468,13402,1,0,14,3,1,2,13,3,3,12,7,5,7,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.0,0.3870967741810614,2733.999998633
51,942,3,3,1786,1,0,53,3,3,3,13116,22984,2,0,11,3,4,0,15,2,3,2,2,2,2,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,0,Research & Development,Manager,Married,2.6666666666666665,0.03921568627374087,4371.999998542667
37,589,9,2,1787,2,1,46,2,2,2,4189,8800,1,0,14,3,1,2,5,2,3,5,2,0,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,1.6666666666666667,0.13513513513148284,2094.49999895275
46,734,2,4,1789,3,1,46,3,5,4,19328,14218,7,1,17,3,3,1,24,3,3,2,1,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,Research & Development,Research Director,Divorced,3.3333333333333335,0.04347826086862004,3865.59999922688
36,1383,10,3,1790,4,1,90,3,3,1,8321,25949,7,1,13,3,4,1,15,1,3,12,8,5,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,3.0,0.3333333333240741,2773.666665742111
44,429,1,2,1792,3,1,99,3,1,2,2342,11092,1,1,12,3,3,3,6,2,2,5,3,2,3,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1,Research & Development,Research Scientist,Divorced,2.6666666666666665,0.113636363633781,2341.9999976579998
37,1239,8,2,1794,3,1,89,3,2,2,4071,12832,2,0,13,3,3,0,19,4,2,10,0,4,7,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0,Human Resources,Human Resources,Divorced,2.6666666666666665,0.2702702702629657,2035.49999898225
35,303,27,3,1797,3,1,84,3,2,4,5813,13492,1,1,18,3,4,0,10,2,3,10,7,7,7,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,Sales,Sales Executive,Single,3.6666666666666665,0.28571428570612245,2906.49999854675
33,867,8,4,1798,4,1,90,4,1,1,3143,6076,6,0,19,3,2,1,14,1,3,10,8,7,6,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.3333333333333335,0.30303030302112033,3142.9999968569996
28,1181,1,3,1799,3,1,82,3,1,4,2044,5531,1,0,11,3,3,1,5,6,4,5,3,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.3333333333333335,0.178571428565051,2043.9999979559998
39,1253,10,1,1800,3,1,65,3,3,3,13464,7914,7,0,21,4,3,0,9,3,3,4,3,2,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,Research & Development,Research Director,Single,3.0,0.10256410256147272,4487.999998503999
46,849,26,2,1801,2,1,98,2,2,2,7991,25166,8,0,15,3,3,0,6,3,3,2,2,2,2,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,2.3333333333333335,0.04347826086862004,3995.49999800225
40,616,2,2,1802,3,0,99,3,1,1,3377,25605,4,0,17,3,4,1,7,5,2,4,3,0,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,2.6666666666666665,0.0999999999975,3376.999996623
42,1128,13,3,1803,2,1,95,4,2,1,5538,5696,5,0,18,3,3,2,10,2,2,0,0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,Research & Development,Healthcare Representative,Married,2.0,0.0,2768.9999986155
35,1180,2,2,1804,2,1,90,3,2,4,5762,24442,2,0,14,3,3,1,15,6,3,7,7,1,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,Research & Development,Manufacturing Director,Divorced,3.0,0.19999999999428572,2880.9999985595
38,1336,2,3,1805,1,1,100,3,1,2,2592,7129,5,0,13,3,4,3,13,3,3,11,10,3,8,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,Human Resources,Human Resources,Divorced,2.3333333333333335,0.2894736842029086,2591.9999974079997
34,234,9,4,1807,4,1,93,3,2,1,5346,6208,4,0,17,3,3,1,11,3,2,7,1,0,7,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,Research & Development,Laboratory Technician,Married,2.6666666666666665,0.20588235293512114,2672.9999986635
37,370,10,4,1809,4,1,58,3,2,1,4213,4992,1,0,15,3,2,0,10,4,1,10,3,0,8,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,Research & Development,Manufacturing Director,Single,2.3333333333333335,0.2702702702629657,2106.49999894675
39,766,20,3,1812,3,1,83,3,2,4,4127,19188,2,0,18,3,4,1,7,6,3,2,1,2,2,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,3.6666666666666665,0.05128205128073636,2063.49999896825
43,343,9,3,1813,1,1,52,3,1,3,2438,24978,4,0,13,3,3,0,7,2,2,3,2,1,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,2.3333333333333335,0.06976744185884262,2437.999997562
41,447,5,3,1814,2,1,85,4,2,2,6870,15530,3,0,12,3,1,0,11,3,1,3,2,1,2,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0,Research & Development,Healthcare Representative,Single,1.6666666666666667,0.07317073170553243,3434.9999982824997
41,796,4,1,1815,3,0,81,3,3,3,10447,26458,0,1,13,3,4,1,23,3,4,22,14,13,5,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0,Sales,Sales Executive,Divorced,3.3333333333333335,0.5365853658405711,3482.3333321725554
30,1092,10,3,1816,1,0,64,3,3,3,9667,2739,9,0,14,3,2,0,9,3,3,7,7,0,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,Research & Development,Manufacturing Director,Single,2.0,0.23333333332555556,3222.333332259222
26,920,20,2,1818,4,0,69,3,1,2,2148,6889,0,1,11,3,3,0,6,3,3,5,1,1,4,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,Human Resources,Human Resources,Married,3.0,0.19230769230029585,2147.999997852
46,261,21,2,1821,4,0,66,3,2,2,8926,10842,4,0,22,4,4,1,13,2,4,9,7,3,7,False,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,1,Research & Development,Healthcare Representative,Married,3.3333333333333335,0.1956521739087902,4462.9999977685
40,1194,1,3,1822,3,0,52,3,2,4,6513,9060,4,0,17,3,4,1,12,3,3,5,3,0,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,Research & Development,Healthcare Representative,Divorced,3.6666666666666665,0.12499999999687501,3256.49999837175
34,810,8,2,1823,2,1,92,4,2,3,6799,22128,1,0,21,4,3,2,10,5,3,10,8,4,8,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.6666666666666665,0.294117647050173,3399.49999830025
58,350,2,3,1824,2,1,52,3,4,2,16291,22577,4,0,22,4,4,1,37,0,2,16,9,14,14,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,0,Sales,Manager,Divorced,2.6666666666666665,0.27586206896076104,4072.7499989818125
35,185,23,4,1826,2,1,91,1,1,3,2705,9696,0,0,16,3,2,1,6,2,4,5,4,0,3,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,2.3333333333333335,0.14285714285306123,2704.999997295
47,1001,4,3,1827,3,0,92,2,3,2,10333,19271,8,1,12,3,3,1,28,4,3,22,11,14,10,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,Research & Development,Manufacturing Director,Divorced,2.6666666666666665,0.4680851063730195,3444.333332185222
40,750,12,3,1829,2,0,47,3,2,1,4448,10748,2,0,12,3,2,1,15,3,3,7,4,7,7,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0,Research & Development,Healthcare Representative,Divorced,1.6666666666666667,0.17499999999562502,2223.999998888
54,431,7,4,1830,4,0,68,3,2,4,6854,15696,4,0,15,3,2,1,14,2,2,7,1,1,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.3333333333333335,0.1296296296272291,3426.9999982864997
31,1125,7,4,1833,1,0,68,3,3,1,9637,8277,2,0,14,3,4,2,9,3,3,3,2,2,2,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.0,0.09677419354526536,3212.3333322625554
28,1217,1,3,1834,3,0,67,3,1,1,3591,12719,1,0,25,4,3,1,3,3,3,3,2,1,2,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.3333333333333335,0.10714285713903061,3590.999996409
38,723,2,4,1835,2,0,77,1,2,4,5405,4244,2,1,20,4,1,2,20,4,2,4,2,0,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,Sales,Sales Representative,Married,2.3333333333333335,0.10526315789196677,2702.49999864875
26,572,10,3,1836,3,1,46,3,2,4,4684,9125,1,0,13,3,1,0,5,4,3,5,3,1,2,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,2.6666666666666665,0.19230769230029585,2341.999998829
58,1216,15,4,1837,1,1,87,3,4,3,15787,21624,2,1,14,3,2,0,23,3,3,2,2,2,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,Research & Development,Research Director,Married,2.0,0.03448275862009513,3946.7499990133124
18,1431,14,3,1839,2,0,33,3,1,3,1514,8018,1,0,16,3,3,0,0,4,1,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,Research & Development,Research Scientist,Single,2.6666666666666665,0.0,1513.9999984859999
31,359,18,5,1842,4,1,89,4,1,1,2956,21495,0,0,17,3,3,0,2,4,3,1,0,0,0,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,1,Human Resources,Human Resources,Married,2.6666666666666665,0.03225806451508845,2955.999997044
29,350,13,3,1844,1,1,56,2,1,1,2335,3157,4,1,15,3,4,3,4,3,3,2,2,2,0,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,1,Human Resources,Human Resources,Divorced,2.0,0.06896551723900118,2334.9999976649997
45,589,2,4,1845,3,0,67,3,2,3,5154,19665,4,0,22,4,2,2,10,3,4,8,7,5,7,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.6666666666666665,0.17777777777382717,2576.9999987114998
36,430,2,4,1847,4,0,73,3,2,2,6962,19573,4,1,22,4,4,1,15,2,3,1,0,0,0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,3.3333333333333335,0.027777777777006175,3480.9999982595
43,1422,2,4,1849,1,1,92,3,2,4,5675,19246,1,0,20,4,3,1,7,5,3,7,7,7,7,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0,Sales,Sales Executive,Married,2.6666666666666665,0.16279069767063278,2837.4999985812497
27,1297,5,2,1850,4,0,53,3,1,4,2379,19826,0,1,14,3,3,0,6,3,2,5,4,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,Research & Development,Laboratory Technician,Single,3.6666666666666665,0.18518518517832647,2378.9999976209997
29,574,20,1,1852,4,1,40,3,1,4,3812,7003,1,0,13,3,2,0,11,3,4,11,8,3,10,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,0,Research & Development,Laboratory Technician,Married,3.3333333333333335,0.37931034481450654,3811.999996188
32,1318,10,4,1853,4,1,79,3,2,4,4648,26075,8,0,13,3,3,0,4,2,4,0,0,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0,Sales,Sales Executive,Single,3.6666666666666665,0.0,2323.999998838
42,355,10,4,1854,3,1,38,3,1,3,2936,6161,3,0,22,4,2,2,10,1,2,6,3,3,3,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0,Research & Development,Research Scientist,Married,2.6666666666666665,0.14285714285374151,2935.9999970639997
47,207,9,4,1856,2,0,64,3,1,3,2105,5411,4,0,12,3,3,0,7,2,3,2,2,2,0,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,Research & Development,Laboratory Technician,Single,2.6666666666666665,0.04255319148845632,2104.999997895
